,CUS_ID
2205,585358
2206,84685530
2207,31078461
2208,58414554
2209,573060
2210,2735094
2211,58666789
2212,92116052
2213,571035
2214,10988489
2215,95021063
2216,15543677
2217,15400222
2218,745096
2219,28859467
2220,15539615
2221,57149630
2222,58444085
2223,1840740
2224,20542290
2225,2706943
2226,5634991
2227,29849252
2228,53645739
2229,88097890
2230,66973515
2231,59532940
2232,9019174
2233,85345803
2234,56042604
2235,52781807
2236,93134410
2237,5834096
2238,32204024
2239,599368
2240,11227088
2241,67824033
2242,17868658
2243,27967580
2244,64234929
2245,21025000
2246,64301
2247,18516337
2248,9137582
2249,351609
2250,15115740
2251,5816504
2252,96706985
2253,88064766
2254,59989746
2255,17890531
2256,420554
2257,92811926
2258,426716
2259,66656989
2260,5932896
2261,19527903
2262,849102
2263,13891910
2264,31270588
2265,13223748
2266,42948
2267,36097
2268,63176272
2269,23550316
2270,46547047
2271,61731859
2272,32964396
2273,62965040
2274,553694
2275,31544059
2276,116061
2277,88129978
2278,32584542
2279,97054243
2280,95860189
2281,20582620
2282,541306
2283,29235867
2284,66003894
2285,53686686
2286,385141
2287,15258738
2288,31674
2289,107692828
2290,64989507
2291,15600632
2292,10705599
2293,32194039
2294,645662
2295,2887036
2296,62994134
2297,592591
2298,23306438
2299,19488122
2300,2854299
2301,88147732
2302,27602673
2303,22029724
2304,19226708
2305,36337908
2306,66863567
2307,19964299
2308,59220044
2309,93336486
2310,64488883
2311,15103696
2312,426857
2313,18608610
2314,53960405
2315,512611
2316,56066441
2317,23807320
2318,94732083
2319,492522
2320,81944576
2321,33316430
2322,15605312
2323,90499548
2324,11810306
2325,62262721
2326,23117606
2327,9927729
2328,28129230
2329,22091000
2330,90811979
2331,29794003
2332,571258
2333,594272
2334,28255801
2335,21576236
2336,84761534
2337,396684
2338,262998
2339,27052486
2340,91042
2341,5807646
2342,363762
2343,420426
2344,344341
2345,17881835
2346,663879
2347,2827859
2348,52521238
2349,733993
2350,59003476
2351,96391413
2352,32981768
2353,54029706
2354,91573488
2355,28930
2356,90153
2357,56302362
2358,96706258
2359,36384321
2360,67832743
2361,647985
2362,542362
2363,26049074
2364,2735822
2365,58279401
2366,89821666
2367,83059041
2368,93494066
2369,5777710
2370,62376086
2371,53740434
2372,53413195
2373,78759924
2374,31249529
2375,15181775
2376,55784821
2377,628913
2378,9763
2379,20296106
2380,94737274
2381,22206039
2382,50718
2383,339864
2384,15100
2385,13461907
2386,19107800
2387,237495
2388,59234350
2389,2668788
2390,20136202
2391,23466962
2392,59156562
2393,59743867
2394,57539473
2395,450761
2396,53348485
2397,58798727
2398,20603217
2399,88253935
2400,33306403
2401,64970362
2402,96334662
2403,23363566
2404,67107819
2405,83031857
2406,67473456
2407,2886679
2408,23475108
2409,89015942
2410,78025
2411,64093028
2412,1496594
2413,62964661
2414,11025410
2415,254546
2416,89093682
2417,8991015
2418,32251945
2419,37844
2420,59614690
2421,30119679
2422,594261
2423,10820768
2424,107821479
2425,60069112
2426,2701834
2427,95930853
2428,15656048
2429,26738277
2430,57326899
2431,27305970
2432,64843716
2433,13679691
2434,28508842
2435,23233267
2436,18788492
2437,19296999
2438,61928974
2439,594037
2440,59834125
2441,29998502
2442,52575077
2443,57897747
2444,31102855
2445,90002233
2446,21298044
2447,52862145
2448,59343206
2449,536039
2450,31726
2451,13317853
2452,57512335
2453,21597074
2454,583782
2455,56342878
2456,88867880
2457,727250
2458,26746468
2459,2383036
2460,54951
2461,66100794
2462,31576265
2463,457016
2464,552526
2465,27217630
2466,15608614
2467,389266
2468,22830116
2469,28021965
2470,94656805
2471,135198
2472,29711930
2473,15229602
2474,89876665
2475,20055286
2476,28725437
2477,9868169
2478,482795
2479,58748380
2480,65667628
2481,178017
2482,19463826
2483,2636817
2484,78335718
2485,20564398
2486,78568198
2487,29754105
2488,350901
2489,390910
2490,65461846
2491,13418118
2492,363216
2493,583904
2494,13560190
2495,66881522
2496,93047351
2497,93120796
2498,55962334
2499,2809379
2500,10989804
2501,46538845
2502,178026
2503,514571
2504,733481
2505,67133909
2506,60780055
2507,68172168
2508,13137023
2509,597887
2510,108700370
2511,15608550
2512,6513959
2513,33184000
2514,31593022
2515,20597469
2516,197416
2517,609714
2518,23837
2519,403626
2520,56477627
2521,2749522
2522,26779
2523,15534799
2524,57805183
2525,65650243
2526,20494551
2527,32235301
2528,558688
2529,18344379
2530,31552572
2531,16725
2532,96049553
2533,94736696
2534,33015781
2535,13432778
2536,647520
2537,83700409
2538,33076914
2539,18589361
2540,512063
2541,24253223
2542,5776148
2543,53468703
2544,54250
2545,67123330
2546,61365771
2547,18565872
2548,4700575
2549,18484562
2550,57114731
2551,539361
2552,20056044
2553,91664054
2554,29765683
2555,284059
2556,89875298
2557,11334649
2558,1448777
2559,18952655
2560,62872665
2561,109082339
2562,88101777
2563,59243900
2564,267154
2565,296844
2566,34754614
2567,697953
2568,8598956
2569,588873
2570,27259719
2571,23430858
2572,88542870
2573,21650428
2574,13061459
2575,13905530
2576,8120826
2577,94975582
2578,137132
2579,11573
2580,735511
2581,11793276
2582,60105606
2583,8809705
2584,20237576
2585,60780176
2586,31095923
2587,21894761
2588,27043058
2589,67150299
2590,96282137
2591,515452
2592,424267
2593,6513553
2594,83894691
2595,21107860
2596,29175623
2597,2849708
2598,8003494
2599,15295555
2600,597476
2601,9009359
2602,60431
2603,108160017
2604,30239841
2605,2818256
2606,57634298
2607,57131099
2608,67390430
2609,9106012
2610,1184816
2611,5716904
2612,9151870
2613,32002909
2614,60877220
2615,61722674
2616,108490404
2617,88123316
2618,85345613
2619,63368961
2620,96183946
2621,529500
2622,107761732
2623,62864055
2624,65549033
2625,58547225
2626,22985767
2627,31270798
2628,58083255
2629,417087
2630,90080020
2631,17200488
2632,5720906
2633,423819
2634,36283549
2635,20386001
2636,11548343
2637,58949118
2638,8554488
2639,30102062
2640,62523604
2641,5830419
2642,67116396
2643,8120836
2644,58414517
2645,63745059
2646,55249
2647,524230
2648,20072982
2649,648091
2650,13248151
2651,6111116
2652,52987756
2653,743506
2654,15321456
2655,532045
2656,490320
2657,28573443
2658,66700938
2659,13520273
2660,67883448
2661,2671683
2662,13468427
2663,738617
2664,27773935
2665,62022347
2666,88533646
2667,73532
2668,109050439
2669,2409512
2670,58090913
2671,662805
2672,82106222
2673,83887212
2674,1033253
2675,18998
2676,2320276
2677,15312386
2678,693583
2679,31732845
2680,2706481
2681,13665306
2682,29419375
2683,82122721
2684,93468097
2685,705841
2686,5752187
2687,78607862
2688,15308677
2689,60888040
2690,53260822
2691,19130476
2692,61742017
2693,460697
2694,65171053
2695,61892248
2696,56097648
2697,93955845
2698,54742807
2699,20372
2700,107713361
2701,92265523
2702,89339147
2703,2785305
2704,440947
2705,19651622
2706,9020622
2707,17385012
2708,53510154
2709,21321234
2710,18224313
2711,67885990
2712,65755368
2713,17202021
2714,60329920
2715,419914
2716,85292913
2717,29403255
2718,17390727
2719,27718113
2720,5631125
2721,2113332
2722,63327894
2723,88815997
2724,8563314
2725,605170
2726,423886
2727,2770466
2728,458276
2729,62805792
2730,95061902
2731,94176063
2732,92426410
2733,1506195
2734,93493794
2735,26728876
2736,512719
2737,65263694
2738,59205
2739,5588952
2740,595421
2741,95251133
2742,2842263
2743,13133215
2744,31096260
2745,31252374
2746,25646
2747,143810
2748,17264325
2749,2419644
2750,53792273
2751,29510
2752,85342
2753,23142787
2754,732818
2755,67425513
2756,27350599
2757,13777773
2758,18118287
2759,5669175
2760,20523131
2761,89595018
2762,93774829
2763,93504409
2764,11546153
2765,91666274
2766,10892983
2767,21846
2768,28657
2769,90812765
2770,57870600
2771,31860032
2772,15439744
2773,81928550
2774,25139268
2775,93713255
2776,13577818
2777,31095599
2778,64373457
2779,30776557
2780,83032019
2781,28573444
2782,2811167
2783,95809118
2784,23466401
2785,52245264
2786,29032642
2787,32797588
2788,58425515
2789,669993
2790,2822948
2791,8582479
2792,90048395
2793,66656229
2794,5834573
2795,64623537
2796,31426878
2797,401578
2798,18815343
2799,125919
2800,1819396
2801,2832331
2802,8822605
2803,29591478
2804,88152038
2805,20607434
2806,1525079
2807,12948123
2808,27498020
2809,591647
2810,67416067
2811,2781718
2812,58985358
2813,11353676
2814,28932751
2815,9064251
2816,317507
2817,2614513
2818,11348980
2819,83667918
2820,277044
2821,2752492
2822,26955118
2823,27666375
2824,62012458
2825,255095
2826,650291
2827,36364447
2828,67014619
2829,15657093
2830,92869204
2831,84660476
2832,34828840
2833,91582
2834,8103987
2835,453406
2836,56359731
2837,58019314
2838,60429021
2839,95698958
2840,62836361
2841,445215
2842,53936697
2843,92019289
2844,382374
2845,62955149
2846,30521170
2847,18168892
2848,24477865
2849,2867152
2850,84948283
2851,53495201
2852,27286880
2853,1977458
2854,61213283
2855,415055
2856,27296166
2857,95552777
2858,32448550
2859,17381134
2860,5813260
2861,59491625
2862,52759311
2863,596860
2864,82848214
2865,54592674
2866,89795772
2867,58614762
2868,93916243
2869,13756073
2870,36336614
2871,312286
2872,136729
2873,27496002
2874,82162035
2875,13589170
2876,26337415
2877,53102288
2878,13362154
2879,65452521
2880,22865516
2881,60168815
2882,26683620
2883,65263220
2884,15230701
2885,29828327
2886,61172940
2887,82142221
2888,30582281
2889,10808947
2890,55588919
2891,61950618
2892,18569407
2893,67441692
2894,64671131
2895,27231205
2896,15182389
2897,59752075
2898,94161098
2899,89303250
2900,2061929
2901,2070958
2902,15269720
2903,65677070
2904,548633
2905,54601663
2906,20809557
2907,95523699
2908,415946
2909,46591729
2910,26213064
2911,111989
2912,579713
2913,29233771
2914,59029469
2915,29009764
2916,63131352
2917,15304982
2918,63773779
2919,62376255
2920,204798
2921,193606
2922,2857006
2923,90793535
2924,456183
2925,31535722
2926,57051825
2927,90795128
2928,31875041
2929,94945635
2930,20997642
2931,757635
2932,355229
2933,62590234
2934,59834513
2935,56264322
2936,15516502
2937,623660
2938,95250701
2939,59579408
2940,85218697
2941,58613674
2942,107758390
2943,55692121
2944,56341366
2945,56294269
2946,357587
2947,62022221
2948,61364459
2949,2764438
2950,353080
2951,774879
2952,13518321
2953,108636061
2954,52501018
2955,10837781
2956,441967
2957,66648617
2958,585696
2959,95463219
2960,65254128
2961,29200772
2962,2753811
2963,608049
2964,54583176
2965,18198647
2966,131394
2967,109054339
2968,58561626
2969,681519
2970,11117928
2971,26922100
2972,27028425
2973,94103963
2974,30664075
2975,11693901
2976,84937486
2977,54978261
2978,12993779
2979,9152131
2980,636437
2981,52466132
2982,31334997
2983,625418
2984,78354666
2985,731797
2986,494480
2987,730084
2988,108036764
2989,9006646
2990,55179808
2991,17788438
2992,15511847
2993,91698229
2994,93850754
2995,522822
2996,654540
2997,52332012
2998,598007
2999,55848821
3000,55597072
3001,89656
3002,9691
3003,68177120
3004,311120
3005,56359203
3006,21978294
3007,4314116
3008,89211504
3009,22726654
3010,18079867
3011,34668634
3012,26299107
3013,25970583
3014,88392256
3015,23307865
3016,2881008
3017,26353288
3018,5609575
3019,30978598
3020,69869
3021,659092
3022,21427773
3023,58019326
3024,32245284
3025,653707
3026,236070
3027,22791914
3028,113892
3029,90019274
3030,19109175
3031,89149119
3032,32984004
3033,107794457
3034,766677
3035,66595817
3036,83675423
3037,13781142
3038,315792
3039,67140266
3040,34836496
3041,636058
3042,463413
3043,68268945
3044,59579409
3045,36400116
3046,767522
3047,363527
3048,68268555
3049,2861816
3050,29233779
3051,6498427
3052,53347214
3053,65898209
3054,89670034
3055,62178312
3056,2860232
3057,13450793
3058,637477
3059,94909737
3060,91650370
3061,419209
3062,63475529
3063,449645
3064,2823244
3065,54708315
3066,28532203
3067,582171
3068,2830827
3069,20571219
3070,20264603
3071,88292358
3072,181302
3073,61890176
3074,13375177
3075,17924805
3076,52789008
3077,562446
3078,34847304
3079,5647167
3080,15375085
3081,29008416
3082,57079786
3083,756231
3084,741699
3085,2760840
3086,9074960
3087,28539882
3088,19615153
3089,19164336
3090,94161063
3091,29940445
3092,24856
3093,89331523
3094,32807425
3095,5610895
3096,13084553
3097,56041700
3098,18827254
3099,10950988
3100,490416
3101,1423224
3102,2746030
3103,93800826
3104,704268
3105,2849194
3106,15392
3107,82398
3108,29185312
3109,83695143
3110,29187221
3111,65806564
3112,614175
3113,30335114
3114,95705970
3115,28280054
3116,52995929
3117,54913
3118,20589363
3119,23429585
3120,2774251
3121,23084414
3122,1832502
3123,91544232
3124,107925280
3125,10743825
3126,22029548
3127,60578123
3128,21365173
3129,211285
3130,61960999
3131,108257633
3132,57833460
3133,18035593
3134,328749
3135,18788543
3136,120440
3137,13569206
3138,93804761
3139,27639062
3140,13575317
3141,107943743
3142,15173070
3143,52565909
3144,33287571
3145,1464310
3146,20352323
3147,54338426
3148,51884
3149,59623390
3150,32521181
3151,60908765
3152,29243664
3153,28271736
3154,67815482
3155,18868132
3156,126903
3157,11353791
3158,65628320
3159,78679151
3160,57263032
3161,8003111
3162,594929
3163,26738536
3164,227934
3165,2743882
3166,19250474
3167,412553
3168,420268
3169,24336007
3170,55206059
3171,60116488
3172,65547613
3173,88473805
3174,33477123
3175,65711734
3176,56073991
3177,366288
3178,666012
3179,2732456
3180,18932947
3181,348067
3182,20527678
3183,6441233
3184,88130652
3185,13305285
3186,35129
3187,52476038
3188,17929932
3189,322541
3190,639569
3191,30537689
3192,61130711
